country,year,electricity_and_heat_co2_emissions,electricity_and_heat_co2_emissions_per_capita,energy_co2_emissions,energy_co2_emissions_per_capita,total_co2_emissions_excluding_lucf,total_co2_emissions_excluding_lucf_per_capita
Kenya,1990,0.42,0.018132938,5.52,0.2383186,6.27,0.27069885
Kenya,1991,0.41,0.017141731,5.31,0.22200632,6.02,0.25169078
Kenya,1992,0.45,0.01825134,5.34,0.21658257,6.09,0.24700147
Kenya,1993,0.48,0.018903717,5.29,0.20833471,5.99,0.23590264
Kenya,1994,0.55,0.021045584,5.38,0.20586409,6.11,0.23379731
Kenya,1995,0.49,0.018230285,5.79,0.21541502,6.57,0.24443464
Kenya,1996,0.58,0.021002518,6.32,0.22885503,7.2,0.2607209
Kenya,1997,0.61,0.021505931,6.1,0.21505931,6.8,0.23973826
Kenya,1998,1.12,0.038438596,6.77,0.2323476,7.41,0.25431252
Kenya,1999,1.43,0.04772214,7.09,0.23660837,7.71,0.2572991
Kenya,2000,2.19,0.07098497,8.06,0.26125062,8.63,0.27972615
Kenya,2001,1.59,0.04999946,7.31,0.22987172,7.88,0.24779606
Kenya,2002,1.13,0.034472425,7.01,0.21385105,7.66,0.23368032
Kenya,2003,1.02,0.0302069,6.06,0.17946452,6.84,0.20256391
Kenya,2004,1.16,0.033341154,6.8,0.19544815,7.66,0.2201666
Kenya,2005,1.58,0.04408111,7.65,0.2134307,8.71,0.2430041
Kenya,2006,1.86,0.050372023,8.68,0.23506944,9.77,0.26458853
Kenya,2007,1.79,0.047059696,8.6,0.22609685,9.87,0.25948557
Kenya,2008,2.15,0.05486528,9.0,0.22966862,10.41,0.26565003
Kenya,2009,2.93,0.07258863,10.77,0.26681897,12.42,0.30769652
Kenya,2010,2.55,0.061419297,11.58,0.27891588,13.42,0.3232341
Kenya,2011,2.77,0.06496987,11.73,0.27512512,13.96,0.32742938
Kenya,2012,2.13,0.048712652,10.67,0.24402064,12.98,0.29684985
Kenya,2013,2.05,0.045766726,11.87,0.2650005,14.39,0.3212601
Kenya,2014,2.35,0.051274374,13.78,0.30066422,16.7,0.36437538
Kenya,2015,1.29,0.027533807,14.93,0.31866646,18.09,0.3861136
Kenya,2016,1.38,0.028813228,15.97,0.33344004,19.31,0.4031764
Kenya,2017,2.4,0.049031485,16.99,0.34710205,20.1,0.4106387
Kenya,2018,1.46,0.029227298,16.25,0.32530382,19.25,0.3853599
Kenya,2019,1.25,0.024533158,16.51,0.32403395,19.48,0.38232473
Kenya,2020,0.71,0.013657581,15.75,0.30296746,19.45,0.37414077
Kiribati,1990,0.01,0.13308491,0.02,0.26616982,0.02,0.26616982
Kiribati,1991,0.01,0.1305023,0.02,0.2610046,0.02,0.2610046
Kiribati,1992,0.01,0.12833346,0.03,0.38500038,0.03,0.38500038
Kiribati,1993,0.01,0.12640627,0.03,0.37921882,0.03,0.37921882
Kiribati,1994,0.01,0.12456403,0.03,0.37369207,0.03,0.37369207
Kiribati,1995,0.01,0.1227039,0.03,0.3681117,0.03,0.3681117
Kiribati,1996,0.01,0.120702974,0.03,0.36210892,0.03,0.36210892
Kiribati,1997,0.01,0.11859723,0.03,0.3557917,0.03,0.3557917
Kiribati,1998,0.01,0.11652703,0.03,0.3495811,0.03,0.3495811
Kiribati,1999,0.01,0.11453573,0.03,0.3436072,0.03,0.3436072
Kiribati,2000,0.01,0.11256191,0.04,0.45024765,0.04,0.45024765
Kiribati,2001,0.01,0.11044476,0.03,0.3313343,0.03,0.3313343
Kiribati,2002,0.01,0.10821574,0.04,0.43286297,0.04,0.43286297
Kiribati,2003,0.02,0.2120531,0.05,0.5301328,0.05,0.5301328
Kiribati,2004,0.02,0.20781596,0.05,0.5195399,0.05,0.5195399
Kiribati,2005,0.02,0.2037054,0.06,0.61111623,0.06,0.61111623
Kiribati,2006,0.02,0.19981018,0.07,0.69933563,0.07,0.69933563
Kiribati,2007,0.02,0.19605345,0.06,0.58816034,0.06,0.58816034
Kiribati,2008,0.02,0.19234283,0.06,0.5770285,0.06,0.5770285
Kiribati,2009,0.02,0.18865967,0.06,0.565979,0.06,0.565979
Kiribati,2010,0.02,0.18516633,0.05,0.4629158,0.05,0.4629158
Kiribati,2011,0.02,0.18200515,0.05,0.4550129,0.05,0.4550129
Kiribati,2012,0.02,0.1791633,0.06,0.53748995,0.06,0.53748995
Kiribati,2013,0.02,0.17649758,0.06,0.52949274,0.06,0.52949274
Kiribati,2014,0.02,0.17391002,0.06,0.52173007,0.06,0.52173007
Kiribati,2015,0.02,0.17135465,0.06,0.51406395,0.06,0.51406395
Kiribati,2016,0.02,0.16873507,0.06,0.50620526,0.06,0.50620526
Kiribati,2017,0.02,0.16614331,0.07,0.5815016,0.07,0.5815016
Kiribati,2018,0.02,0.1635644,0.07,0.5724754,0.07,0.5724754
Kiribati,2019,0.02,0.16096321,0.07,0.56337124,0.07,0.56337124
Kiribati,2020,0.02,0.15813652,0.06,0.47440955,0.06,0.47440955
Kuwait,1990,20.5,12.23923,28.75,17.164774,29.13,17.391647
Kuwait,1991,4.59,3.4266388,7.78,5.8081155,7.82,5.8379774
Kuwait,1992,11.81,7.287249,22.83,14.087036,23.05,14.222785
Kuwait,1993,15.92,9.627183,30.54,18.468225,30.74,18.58917
Kuwait,1994,20.9,12.73526,36.27,22.100855,36.67,22.344591
Kuwait,1995,20.43,12.3427105,35.47,21.429071,36.25,21.900307
Kuwait,1996,20.79,12.205589,34.83,20.448324,35.63,20.917997
Kuwait,1997,22.05,12.517933,36.51,20.72697,37.31,21.181137
Kuwait,1998,25.8,14.179307,41.61,22.868254,42.13,23.154037
Kuwait,1999,30.45,16.218954,45.18,24.064774,45.74,24.363052
Kuwait,2000,31.81,16.44004,49.38,25.520567,49.84,25.758305
Kuwait,2001,36.06,18.105354,52.84,26.53042,53.19,26.70615
Kuwait,2002,38.01,18.5653,55.01,26.868643,55.59,27.151934
Kuwait,2003,37.06,17.634922,57.44,27.3327,58.12,27.656279
Kuwait,2004,40.85,18.969252,60.98,28.31689,61.92,28.753393
Kuwait,2005,44.64,19.9695,69.16,30.93841,69.91,31.273918
Kuwait,2006,47.02,19.894924,71.66,30.320507,72.44,30.650537
Kuwait,2007,48.49,19.343586,69.8,27.844553,70.6,28.163687
Kuwait,2008,51.35,19.37048,74.92,28.261663,75.85,28.612482
Kuwait,2009,51.9,18.565199,76.94,27.522284,77.65,27.776257
Kuwait,2010,53.49,18.173084,80.01,27.183182,80.73,27.427801
Kuwait,2011,55.33,17.59957,82.49,26.238722,83.29,26.493189
Kuwait,2012,57.41,16.911816,84.48,24.886086,85.32,25.133533
Kuwait,2013,57.88,15.872667,86.32,23.671885,87.36,23.957088
Kuwait,2014,58.16,15.461547,84.6,22.49049,85.58,22.751017
Kuwait,2015,60.41,15.455089,87.94,22.49827,89.02,22.774574
Kuwait,2016,61.25,15.130592,89.98,22.227766,91.38,22.573608
Kuwait,2017,59.49,14.422153,89.19,21.622322,90.38,21.910812
Kuwait,2018,60.5,14.013745,91.47,21.187393,92.65,21.460718
Kuwait,2019,61.02,13.739823,92.5,20.82815,93.86,21.13438
Kuwait,2020,62.72,14.383833,91.12,20.896921,92.31,21.169828
Kyrgyzstan,1990,3.92,0.8919758,22.76,5.1789207,22.76,5.1789207
Kyrgyzstan,1991,3.93,0.8819379,20.42,4.5824866,20.42,4.5824866
Kyrgyzstan,1992,2.71,0.60205394,13.3,2.9547296,13.76,3.0569232
Kyrgyzstan,1993,1.52,0.33720544,9.79,2.1718693,10.08,2.2362044
Kyrgyzstan,1994,1.19,0.26264074,6.36,1.4036934,6.54,1.4434205
Kyrgyzstan,1995,2.2,0.47862953,4.46,0.9703126,4.59,0.99859524
Kyrgyzstan,1996,2.48,0.53143775,5.53,1.1850204,5.76,1.234307
Kyrgyzstan,1997,2.41,0.5086122,5.4,1.139629,5.68,1.1987209
Kyrgyzstan,1998,1.81,0.37626693,5.72,1.1890866,6.02,1.2514513
Kyrgyzstan,1999,1.74,0.35663658,4.62,0.94693166,4.78,0.97972584
Kyrgyzstan,2000,2.01,0.40727955,4.45,0.9016886,4.64,0.94018763
Kyrgyzstan,2001,1.77,0.35531873,3.76,0.7548014,3.96,0.79495037
Kyrgyzstan,2002,1.62,0.3222825,4.74,0.9429747,4.97,0.98873085
Kyrgyzstan,2003,1.67,0.32885176,5.26,1.0357846,5.58,1.098798
Kyrgyzstan,2004,1.66,0.3231431,5.19,1.0103089,5.56,1.0823348
Kyrgyzstan,2005,2.08,0.40053052,4.89,0.9416319,5.31,1.0225083
Kyrgyzstan,2006,1.95,0.37165618,4.88,0.9300934,5.36,1.021578
Kyrgyzstan,2007,1.93,0.36451015,5.96,1.1256375,6.47,1.2219589
Kyrgyzstan,2008,2.29,0.42840374,7.01,1.3114018,7.44,1.3918444
Kyrgyzstan,2009,2.13,0.39341834,6.52,1.2042665,6.73,1.2430543
Kyrgyzstan,2010,1.68,0.30635798,6.04,1.1014298,6.39,1.1652544
Kyrgyzstan,2011,1.77,0.31878456,7.21,1.2985518,7.69,1.3850019
Kyrgyzstan,2012,1.88,0.3338095,9.56,1.6974567,10.15,1.802216
Kyrgyzstan,2013,1.64,0.2867353,8.72,1.5245925,9.46,1.6539731
Kyrgyzstan,2014,2.28,0.39212814,9.03,1.5530338,9.85,1.6940624
Kyrgyzstan,2015,2.75,0.46492088,9.58,1.6196153,10.27,1.7362682
Kyrgyzstan,2016,1.83,0.30407244,9.07,1.5070693,9.68,1.6084268
Kyrgyzstan,2017,1.5,0.24504735,8.75,1.4294429,9.44,1.5421647
Kyrgyzstan,2018,1.58,0.25387633,10.39,1.6694778,11.31,1.8173045
Kyrgyzstan,2019,2.18,0.344738,9.09,1.4374626,10.02,1.5845296
Kyrgyzstan,2020,2.27,0.35331398,8.19,1.2747319,9.08,1.4132559
Laos,1990,,,0.51,0.11820764,0.51,0.11820764
Laos,1991,,,0.55,0.12395112,0.55,0.12395112
Laos,1992,,,0.59,0.12935428,0.6,0.13154672
Laos,1993,,,0.61,0.13019463,0.61,0.13019463
Laos,1994,,,0.63,0.13103281,0.64,0.1331127
Laos,1995,,,0.67,0.13597347,0.67,0.13597347
Laos,1996,,,0.75,0.14869387,0.78,0.15464163
Laos,1997,,,0.79,0.153382,0.83,0.16114818
Laos,1998,,,0.82,0.1562821,0.85,0.16199975
Laos,1999,,,0.85,0.15917425,0.88,0.16479215
Laos,2000,0.0,0.0,0.87,0.16019556,0.9,0.16571955
Laos,2001,0.0,0.0,0.96,0.17392206,1.0,0.18116881
Laos,2002,0.0,0.0,1.01,0.1801608,1.11,0.19799851
Laos,2003,0.0,0.0,1.05,0.18456437,1.15,0.20214193
Laos,2004,0.0,0.0,1.11,0.19243538,1.21,0.2097719
Laos,2005,0.0,0.0,1.16,0.19819002,1.26,0.21527536
Laos,2006,0.0,0.0,1.49,0.25056347,1.64,0.27578798
Laos,2007,0.0,0.0,1.58,0.26153073,1.73,0.2863596
Laos,2008,0.0,0.0,1.9,0.3096549,2.05,0.33410132
Laos,2009,0.0,0.0,2.16,0.3467132,2.54,0.40770903
Laos,2010,0.0,0.0,2.42,0.382704,2.88,0.45544937
Laos,2011,0.0,0.0,2.55,0.3974234,3.04,0.47379103
Laos,2012,0.0,0.0,2.71,0.416359,3.27,0.5023963
Laos,2013,0.0,0.0,3.34,0.50600415,4.16,0.6302327
Laos,2014,0.0,0.0,3.5,0.5230542,4.34,0.6485872
Laos,2015,3.71,0.54659945,7.69,1.1329783,8.88,1.3083028
Laos,2016,10.87,1.5773361,14.4,2.0895712,15.7,2.278213
Laos,2017,13.92,1.989161,17.55,2.5078862,19.05,2.7222354
Laos,2018,14.04,1.976071,17.83,2.5094976,19.66,2.7670624
Laos,2019,13.99,1.9398069,17.18,2.3821218,19.17,2.6580484
Laos,2020,13.72,1.8744713,16.83,2.2993698,19.18,2.6204345
Latvia,1990,9.84,3.6588113,18.78,6.9829755,18.78,6.9829755
Latvia,1991,8.83,3.296043,17.2,6.420378,17.2,6.420378
Latvia,1992,7.07,2.6550152,13.83,5.193615,13.97,5.2461896
Latvia,1993,5.31,2.0122104,11.74,4.448842,11.76,4.456421
Latvia,1994,4.46,1.7111305,10.15,3.8941646,10.22,3.921021
Latvia,1995,4.09,1.5913469,8.9,3.462833,9.0,3.5017412
Latvia,1996,4.32,1.7046208,8.9,3.5118344,9.01,3.5552392
Latvia,1997,3.81,1.5246824,8.42,3.3695083,8.53,3.413528
Latvia,1998,3.68,1.4945176,8.03,3.2611346,8.13,3.3017468
Latvia,1999,3.25,1.3394567,7.41,3.053961,7.55,3.1116607
Latvia,2000,2.71,1.1326894,6.84,2.8588912,6.93,2.8965082
Latvia,2001,2.61,1.1062814,7.25,3.073004,7.36,3.119629
Latvia,2002,2.49,1.0704383,7.23,3.10814,7.35,3.1597273
Latvia,2003,2.44,1.0634857,7.46,3.251477,7.59,3.3081381
Latvia,2004,2.23,0.9852204,7.48,3.3046854,7.62,3.3665378
Latvia,2005,2.21,0.9896268,7.58,3.3942857,7.72,3.456977
Latvia,2006,2.23,1.0118349,8.03,3.6435127,8.2,3.7206483
Latvia,2007,2.1,0.96504736,8.36,3.8418074,8.53,3.9199305
Latvia,2008,2.06,0.95795643,7.94,3.6923175,8.11,3.7713718
Latvia,2009,1.98,0.931209,7.19,3.3815117,7.36,3.461464
Latvia,2010,2.37,1.127746,8.09,3.8495634,8.52,4.0541754
Latvia,2011,2.18,1.0496039,7.34,3.5339875,7.9,3.8036106
Latvia,2012,1.98,0.96414405,7.0,3.40859,7.57,3.6861467
Latvia,2013,2.08,1.0238785,6.91,3.4014425,7.45,3.6672573
Latvia,2014,1.79,0.8900867,6.72,3.3415546,7.28,3.6200175
Latvia,2015,1.86,0.9337579,6.85,3.4388397,7.32,3.6747892
Latvia,2016,1.88,0.9526333,6.8,3.4456952,7.15,3.623047
Latvia,2017,1.57,0.80312616,6.68,3.4171228,7.12,3.6422026
Latvia,2018,1.96,1.0125892,7.23,3.7352142,7.79,4.024525
Latvia,2019,1.84,0.96005744,7.01,3.6576102,7.57,3.9498014
Latvia,2020,1.38,0.72744256,6.38,3.363104,6.93,3.6530268
Lebanon,1990,2.8,0.7791402,5.51,1.5332366,5.62,1.5638456
Lebanon,1991,3.17,0.8645294,6.95,1.8954192,7.04,1.9199642
Lebanon,1992,2.62,0.69952285,6.9,1.8422549,7.02,1.8742942
Lebanon,1993,3.19,0.8353409,10.14,2.6552844,10.33,2.7050383
Lebanon,1994,3.53,0.9078863,11.12,2.8599706,11.27,2.8985493
Lebanon,1995,3.62,0.9142241,12.83,3.240192,13.3,3.3588896
Lebanon,1996,4.97,1.2319515,13.34,3.3066864,14.12,3.500031
Lebanon,1997,5.94,1.4461143,15.28,3.719971,16.13,3.926906
Lebanon,1998,8.03,1.9216106,14.92,3.570415,16.26,3.8910823
Lebanon,1999,8.15,1.9176362,15.7,3.6940968,17.04,4.009389
Lebanon,2000,7.24,1.6756738,14.04,3.249511,15.67,3.626769
Lebanon,2001,7.67,1.7474706,15.2,3.463045,16.89,3.8480809
Lebanon,2002,8.56,1.925039,15.16,3.4092982,16.84,3.7871096
Lebanon,2003,8.58,1.9046321,15.11,3.3541946,17.41,3.8647604
Lebanon,2004,7.49,1.6372304,15.26,3.3356657,17.88,3.9083683
Lebanon,2005,7.36,1.5851642,14.53,3.1294072,17.28,3.72169
Lebanon,2006,8.24,1.7458093,14.22,3.0127923,16.23,3.438651
Lebanon,2007,8.05,1.6737331,12.78,2.6571813,15.04,3.127074
Lebanon,2008,9.62,1.9682401,16.32,3.339052,18.65,3.815767
Lebanon,2009,9.97,2.0136786,19.36,3.910212,21.9,4.4232254
Lebanon,2010,11.25,2.251892,18.29,3.661076,20.86,4.1755085
Lebanon,2011,11.69,2.3171177,18.6,3.686774,21.18,4.1981654
Lebanon,2012,11.14,2.1512694,21.08,4.070804,23.47,4.5323424
Lebanon,2013,12.22,2.1518407,20.71,3.6468594,23.24,4.0923715
Lebanon,2014,13.51,2.1532128,22.54,3.5924067,25.15,4.0083866
Lebanon,2015,14.27,2.2300565,24.62,3.8475115,27.02,4.2225738
Lebanon,2016,14.67,2.343964,25.46,4.067984,27.76,4.435477
Lebanon,2017,15.67,2.564961,26.93,4.4080663,29.17,4.774723
Lebanon,2018,15.34,2.5777864,25.35,4.2599015,27.4,4.6043906
Lebanon,2019,15.5,2.6807742,25.5,4.410306,26.92,4.6558995
Lebanon,2020,12.88,2.2744434,20.54,3.6271014,21.47,3.7913275
Lesotho,1990,0.0,0.0,1.4,0.7782084,1.4,0.7782084
Lesotho,1991,0.0,0.0,1.45,0.7925598,1.45,0.7925598
Lesotho,1992,0.0,0.0,1.5,0.807096,1.5,0.807096
Lesotho,1993,0.0,0.0,1.54,0.81676555,1.54,0.81676555
Lesotho,1994,0.0,0.0,1.58,0.8269446,1.58,0.8269446
Lesotho,1995,0.0,0.0,1.61,0.83243495,1.61,0.83243495
Lesotho,1996,0.0,0.0,1.64,0.8388309,1.64,0.8388309
Lesotho,1997,0.0,0.0,1.67,0.8466036,1.67,0.8466036
Lesotho,1998,0.0,0.0,1.71,0.8611785,1.71,0.8611785
Lesotho,1999,0.0,0.0,1.72,0.86248094,1.73,0.86749536
Lesotho,2000,0.0,0.0,1.75,0.8755989,1.75,0.8755989
Lesotho,2001,0.0,0.0,1.77,0.885231,1.77,0.885231
Lesotho,2002,0.0,0.0,1.8,0.9011097,1.8,0.9011097
Lesotho,2003,0.0,0.0,1.83,0.9181981,1.83,0.9181981
Lesotho,2004,0.0,0.0,1.87,0.9418823,1.87,0.9418823
Lesotho,2005,0.0,0.0,1.9,0.9608441,1.9,0.9608441
Lesotho,2006,0.0,0.0,1.92,0.97127306,1.92,0.97127306
Lesotho,2007,0.0,0.0,1.96,0.9881667,1.96,0.9881667
Lesotho,2008,0.0,0.0,2.01,1.0075107,2.01,1.0075107
Lesotho,2009,0.0,0.0,2.1,1.0452036,2.1,1.0452036
Lesotho,2010,0.0,0.0,2.16,1.0678521,2.16,1.0678521
Lesotho,2011,0.0,0.0,2.89,1.4182748,2.89,1.4182748
Lesotho,2012,0.0,0.0,2.92,1.4211168,2.92,1.4211168
Lesotho,2013,0.0,0.0,2.21,1.0656005,2.21,1.0656005
Lesotho,2014,0.0,0.0,2.35,1.121584,2.35,1.121584
Lesotho,2015,0.0,0.0,2.14,1.0101334,2.14,1.0101334
Lesotho,2016,0.0,0.0,2.13,0.9935276,2.13,0.9935276
Lesotho,2017,0.0,0.0,2.4,1.1056739,2.4,1.1056739
Lesotho,2018,0.0,0.0,2.28,1.0372925,2.28,1.0372925
Lesotho,2019,0.0,0.0,2.3,1.0333781,2.3,1.0333781
Lesotho,2020,0.0,0.0,2.31,1.0247974,2.31,1.0247974
Liberia,1990,0.25,0.113135636,0.43,0.1945933,0.45,0.20364414
Liberia,1991,0.21,0.10828962,0.37,0.190796,0.37,0.190796
Liberia,1992,0.23,0.112051204,0.4,0.19487166,0.4,0.19487166
Liberia,1993,0.23,0.10784067,0.42,0.19692644,0.42,0.19692644
Liberia,1994,0.23,0.108225,0.42,0.19762827,0.42,0.19762827
Liberia,1995,0.23,0.10735478,0.42,0.19603917,0.42,0.19603917
Liberia,1996,0.23,0.104356945,0.43,0.19510213,0.44,0.19963938
Liberia,1997,0.24,0.100700624,0.45,0.18881367,0.45,0.18881367
Liberia,1998,0.25,0.09472471,0.49,0.18566042,0.49,0.18566042
Liberia,1999,0.15,0.053768277,0.39,0.13979752,0.4,0.14338207
Liberia,2000,0.15,0.051809374,0.4,0.13815832,0.43,0.1485202
Liberia,2001,0.17,0.057015315,0.42,0.14086136,0.45,0.1509229
Liberia,2002,0.17,0.05554461,0.42,0.13722786,0.44,0.14376251
Liberia,2003,0.17,0.05510226,0.47,0.15234154,0.48,0.15558285
Liberia,2004,0.16,0.051241845,0.51,0.16333339,0.56,0.17934646
Liberia,2005,0.17,0.052046243,0.61,0.18675417,0.67,0.20512344
Liberia,2006,0.17,0.049198356,0.63,0.18232332,0.69,0.19968745
Liberia,2007,0.21,0.05780748,0.58,0.15965874,0.64,0.17617518
Liberia,2008,0.21,0.055498414,0.5,0.13213907,0.54,0.14271021
Liberia,2009,0.2,0.051215522,0.51,0.13059959,0.53,0.13572113
Liberia,2010,0.21,0.05223935,0.7,0.17413117,0.73,0.18159394
Liberia,2011,0.23,0.055008817,0.82,0.19611838,0.85,0.20329344
Liberia,2012,0.24,0.05540487,0.9,0.20776828,0.94,0.21700242
Liberia,2013,0.23,0.051950175,0.83,0.18747237,0.91,0.205542
Liberia,2014,0.23,0.050891597,1.09,0.24118192,1.21,0.26773405
Liberia,2015,0.24,0.052034438,1.13,0.24499547,1.25,0.2710127
Liberia,2016,0.3,0.063746974,1.3,0.27623686,1.4,0.29748586
Liberia,2017,0.28,0.058374293,1.16,0.24183635,1.27,0.2647691
Liberia,2018,0.24,0.04908582,1.0,0.20452423,1.13,0.23111239
Liberia,2019,0.25,0.050147533,1.01,0.20259604,1.15,0.23067866
Liberia,2020,0.25,0.04913917,1.02,0.2004878,1.18,0.23193689
Libya,1990,11.68,2.7566752,27.5,6.49046,28.6,6.750078
Libya,1991,11.86,2.7314734,27.85,6.414126,28.82,6.6375265
Libya,1992,11.79,2.6525216,25.4,5.714508,26.34,5.92599
Libya,1993,12.0,2.6402802,29.65,6.5236926,30.59,6.7305145
Libya,1994,14.35,3.091808,37.1,7.9934554,38.65,8.327414
Libya,1995,17.08,3.6086552,42.18,8.911773,43.49,9.188549
Libya,1996,17.26,3.5808556,44.0,9.128485,45.44,9.427236
Libya,1997,17.1,3.4881244,41.18,8.400057,42.2,8.60812
Libya,1998,18.0,3.6137555,40.69,8.169095,41.9,8.41202
Libya,1999,18.75,3.7069988,42.01,8.305655,43.22,8.544879
Libya,2000,19.36,3.7557309,43.51,8.440695,44.72,8.675427
Libya,2001,19.56,3.7074103,43.25,8.197622,44.46,8.426967
Libya,2002,20.71,3.8314064,44.27,8.19007,45.6,8.436124
Libya,2003,22.31,4.0251503,47.53,8.57532,48.93,8.827908
Libya,2004,21.44,3.76963,47.04,8.27068,48.47,8.522106
Libya,2005,24.78,4.244609,51.57,8.833513,53.0,9.078461
Libya,2006,26.24,4.392829,50.85,8.51278,52.93,8.8609915
Libya,2007,24.9,4.083857,47.38,7.770809,49.4,8.10211
Libya,2008,25.65,4.118248,51.16,8.214018,53.28,8.554396
Libya,2009,26.18,4.1162267,53.9,8.474585,56.4,8.867654
Libya,2010,26.68,4.109679,56.86,8.758484,59.56,9.174381
Libya,2011,19.21,3.104328,40.17,6.491455,41.51,6.7079983
Libya,2012,26.15,4.454946,57.55,9.804289,58.32,9.935467
Libya,2013,27.85,4.6531224,58.99,9.855932,59.77,9.986253
Libya,2014,25.74,4.221217,56.58,9.278807,59.29,9.723231
Libya,2015,25.98,4.1955733,49.39,7.976111,51.33,8.289406
Libya,2016,21.28,3.3873472,47.11,7.498963,48.69,7.7504673
Libya,2017,23.25,3.6451907,50.35,7.893994,52.1,8.168363
Libya,2018,24.36,3.7605412,52.36,8.083002,54.1,8.351612
Libya,2019,24.51,3.7311132,53.3,8.113763,54.69,8.32536
Libya,2020,19.57,2.941112,43.27,6.502908,44.47,6.6832523
Liechtenstein,1990,,,0.2,6.947098,0.2,6.947098
Liechtenstein,1991,,,0.21,7.193752,0.21,7.193752
Liechtenstein,1992,,,0.21,7.0929174,0.21,7.0929174
Liechtenstein,1993,,,0.22,7.324544,0.22,7.324544
Liechtenstein,1994,,,0.2,6.5642643,0.2,6.5642643
Liechtenstein,1995,,,0.2,6.470398,0.2,6.470398
Liechtenstein,1996,,,0.21,6.696215,0.21,6.696215
Liechtenstein,1997,,,0.22,6.919327,0.22,6.919327
Liechtenstein,1998,,,0.23,7.14064,0.23,7.14064
Liechtenstein,1999,,,0.23,7.0467844,0.23,7.0467844
Liechtenstein,2000,,,0.22,6.6557755,0.22,6.6557755
Liechtenstein,2001,,,0.21,6.287049,0.21,6.287049
Liechtenstein,2002,,,0.22,6.524705,0.22,6.524705
Liechtenstein,2003,,,0.23,6.760133,0.23,6.760133
Liechtenstein,2004,,,0.23,6.7004604,0.23,6.7004604
Liechtenstein,2005,,,0.23,6.6422157,0.23,6.6422157
Liechtenstein,2006,,,0.23,6.5876155,0.23,6.5876155
Liechtenstein,2007,,,0.2,5.685048,0.2,5.685048
Liechtenstein,2008,,,0.22,6.2103033,0.22,6.2103033
Liechtenstein,2009,,,0.21,5.882518,0.21,5.882518
Liechtenstein,2010,,,0.19,5.2854123,0.19,5.2854123
Liechtenstein,2011,,,0.18,4.9705906,0.18,4.9705906
Liechtenstein,2012,,,0.19,5.201774,0.19,5.201774
Liechtenstein,2013,,,0.19,5.1579976,0.19,5.1579976
Liechtenstein,2014,,,0.16,4.3103447,0.16,4.3103447
Liechtenstein,2015,,,0.16,4.280593,0.16,4.280593
Liechtenstein,2016,,,0.15,3.9861813,0.15,3.9861813
Liechtenstein,2017,,,0.16,4.2198544,0.16,4.2198544
Liechtenstein,2018,,,0.14,3.6644418,0.14,3.6644418
Liechtenstein,2019,,,0.15,3.8961039,0.15,3.8961039
Liechtenstein,2020,,,0.14,3.609829,0.14,3.609829
Lithuania,1990,13.66,3.6081717,32.22,8.510636,32.22,8.510636
Lithuania,1991,14.72,3.8803933,34.29,9.039312,34.29,9.039312
Lithuania,1992,8.65,2.2788658,19.24,5.0688295,20.0,5.2690535
Lithuania,1993,7.34,1.9374259,15.39,4.0622597,15.75,4.1572833
Lithuania,1994,7.27,1.9281462,14.44,3.8297703,14.82,3.930554
Lithuania,1995,6.41,1.710579,13.44,3.586612,13.75,3.669339
Lithuania,1996,7.11,1.9102515,13.92,3.7399015,14.24,3.8258765
Lithuania,1997,6.65,1.7997795,13.56,3.6699264,13.92,3.767358
Lithuania,1998,7.49,2.0433695,14.29,3.8984983,14.71,4.0130796
Lithuania,1999,6.05,1.6648555,11.9,3.2746744,12.25,3.3709884
Lithuania,2000,5.07,1.4084746,10.22,2.8391736,10.52,2.9225154
Lithuania,2001,5.53,1.5533075,10.87,3.0532465,11.16,3.1347039
Lithuania,2002,5.33,1.5160139,10.93,3.108824,11.22,3.1913087
Lithuania,2003,5.24,1.5102245,10.94,3.1530259,11.23,3.2366068
Lithuania,2004,5.4,1.5777512,11.56,3.377556,11.92,3.4827394
Lithuania,2005,5.7,1.6896218,12.45,3.6904898,12.83,3.803131
Lithuania,2006,5.24,1.5769182,12.5,3.7617326,13.02,3.9182205
Lithuania,2007,4.75,1.451527,12.69,3.877869,13.21,4.0367727
Lithuania,2008,4.91,1.5227715,12.61,3.9108245,13.07,4.0534873
Lithuania,2009,4.9,1.540647,11.41,3.5875065,11.69,3.6755435
Lithuania,2010,5.41,1.7234672,12.31,3.9216049,12.6,4.0139904
Lithuania,2011,4.54,1.4646106,11.53,3.7195947,11.85,3.8228273
Lithuania,2012,4.49,1.4657204,11.53,3.7638655,11.93,3.894442
Lithuania,2013,3.9,1.2878976,10.87,3.5896018,11.33,3.7415078
Lithuania,2014,3.2,1.0684731,10.46,3.4925714,10.86,3.6261306
Lithuania,2015,3.22,1.0864563,10.55,3.5596626,11.07,3.7351153
Lithuania,2016,2.94,1.0021557,10.75,3.6643445,11.2,3.817736
Lithuania,2017,2.61,0.8986205,10.77,3.7081006,11.22,3.8630352
Lithuania,2018,2.49,0.8657473,11.14,3.873263,11.65,4.050585
Lithuania,2019,2.31,0.8107872,11.16,3.91705,11.74,4.120624
Lithuania,2020,2.64,0.93608093,11.14,3.9499779,11.69,4.1449947
Low-income countries,1990,29.119999,0.09867376,179.12,0.6069521,184.66,0.6257245
Low-income countries,1991,28.58,0.09441087,176.38,0.5826518,181.37001,0.59913576
